Painting,Detected_Objects
57726f07edc2cb3880b93e66.jpg,"background (count=27, max_conf=0.99); urban area (count=111, max_conf=0.99); refrigerator (count=6, max_conf=1.00); flooring (count=2, max_conf=0.66); desk (count=2, max_conf=0.99)"
57728591edc2cb3880018fa2.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=0.92)"
57727dabedc2cb3880e86f90.jpg,"urban area (count=150, max_conf=1.00)"
57727f54edc2cb3880ed9092.jpg,"urban area (count=148, max_conf=1.00); flooring (count=2, max_conf=0.98)"
57726f0fedc2cb3880b94ae6.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=0.95)"
57728891edc2cb38800abcb1.jpg,"urban area (count=150, max_conf=1.00)"
57726fb2edc2cb3880bb444d.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.98)"
577278ceedc2cb3880d9383a.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=0.92)"
57727a9aedc2cb3880df184d.jpg,"urban area (count=149, max_conf=1.00); light (count=1, max_conf=0.92)"
57727ffeedc2cb3880efda29.jpg,"urban area (count=142, max_conf=1.00); refrigerator (count=5, max_conf=0.93); background (count=3, max_conf=0.80)"
57727a9bedc2cb3880df1a8d.jpg,"urban area (count=144, max_conf=1.00); dirt (count=1, max_conf=0.88); blanket (count=1, max_conf=0.92); background (count=1, max_conf=0.99); grass (count=1, max_conf=0.69); gravel (count=1, max_conf=0.93)"
577273acedc2cb3880c93fd7.jpg,"urban area (count=144, max_conf=1.00); background (count=3, max_conf=0.99); river (count=1, max_conf=0.89)"
577287ccedc2cb3880082af3.jpg,"urban area (count=147, max_conf=1.00); desk (count=1, max_conf=0.92); background (count=2, max_conf=0.99)"
577288b0edc2cb38800b423f.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
5772829fedc2cb3880f82bc6.jpg,"urban area (count=150, max_conf=1.00)"
577280f7edc2cb3880f306e9.jpg,"urban area (count=150, max_conf=1.00)"
57728668edc2cb38800428c4.jpg,"urban area (count=147, max_conf=1.00); pavement (count=1, max_conf=1.00); hill (count=1, max_conf=0.97)"
577287f4edc2cb388008c499.jpg,"urban area (count=149, max_conf=1.00); hill (count=1, max_conf=0.77)"
5772812dedc2cb3880f3ad4d.jpg,"urban area (count=150, max_conf=1.00)"
5772869fedc2cb388004d3b7.jpg,"urban area (count=145, max_conf=1.00); river (count=1, max_conf=0.94); dirt (count=1, max_conf=0.86)"
577278deedc2cb3880d94ee0.jpg,"urban area (count=147, max_conf=1.00); blanket (count=1, max_conf=0.94); background (count=1, max_conf=1.00); sand (count=1, max_conf=0.65)"
57728171edc2cb3880f469ed.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=0.99)"
57727217edc2cb3880c40839.jpg,"urban area (count=149, max_conf=1.00)"
57727e0aedc2cb3880e9a957.jpg,"urban area (count=144, max_conf=1.00); background (count=5, max_conf=0.99)"
577282cdedc2cb3880f8c7aa.jpg,"urban area (count=150, max_conf=1.00)"
577281fdedc2cb3880f632b8.jpg,"urban area (count=150, max_conf=1.00)"
5772763dedc2cb3880d0bccf.jpg,"urban area (count=150, max_conf=1.00)"
57727f93edc2cb3880ee394c.jpg,"urban area (count=145, max_conf=1.00); blanket (count=2, max_conf=0.91); building (count=1, max_conf=0.57); background (count=1, max_conf=1.00); gravel (count=1, max_conf=0.99)"
57727071edc2cb3880be31f3.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.87)"
577287caedc2cb388008282f.jpg,"urban area (count=149, max_conf=1.00); blanket (count=1, max_conf=1.00)"
57728437edc2cb3880fd2d7f.jpg,"urban area (count=148, max_conf=1.00); curtain (count=2, max_conf=0.76)"
599c0674edc2c978fc5e2910.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.77)"
57728391edc2cb3880fb2f68.jpg,"urban area (count=150, max_conf=1.00)"
577282eeedc2cb3880f94df8.jpg,"urban area (count=147, max_conf=1.00); bush (count=1, max_conf=0.60); background (count=1, max_conf=1.00); branch (count=1, max_conf=0.74)"
577287c8edc2cb38800823db.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
577281a6edc2cb3880f510b1.jpg,"urban area (count=149, max_conf=1.00); fence (count=1, max_conf=0.89)"
5772861aedc2cb3880030a9d.jpg,"urban area (count=117, max_conf=0.99); refrigerator (count=9, max_conf=0.98); background (count=19, max_conf=0.97); curtain (count=5, max_conf=0.98)"
577281aaedc2cb3880f514f0.jpg,"urban area (count=147, max_conf=1.00); lake (count=3, max_conf=0.89)"
594cd0feedc2c97b8c101208.jpg,"urban area (count=145, max_conf=1.00); background (count=3, max_conf=0.99); refrigerator (count=2, max_conf=1.00)"
5772808eedc2cb3880f1bd9f.jpg,"urban area (count=148, max_conf=1.00); lake (count=2, max_conf=1.00)"
57727f7bedc2cb3880ee1357.jpg,"urban area (count=148, max_conf=1.00); door (count=2, max_conf=0.70)"
57728568edc2cb388000ff20.jpg,"urban area (count=147, max_conf=1.00); door (count=3, max_conf=1.00)"
57727f2dedc2cb3880ed5f79.jpg,"urban area (count=145, max_conf=1.00); background (count=4, max_conf=1.00); flooring (count=1, max_conf=0.99)"
5772847bedc2cb3880fdedd7.jpg,"urban area (count=139, max_conf=1.00); door (count=11, max_conf=0.99)"
57728508edc2cb3880ffc073.jpg,"urban area (count=147, max_conf=1.00); door (count=3, max_conf=1.00)"
577283a3edc2cb3880fb4aeb.jpg,"urban area (count=149, max_conf=1.00); flooring (count=1, max_conf=0.95)"
57726ed9edc2cb3880b89998.jpg,"urban area (count=135, max_conf=1.00); background (count=11, max_conf=1.00); door (count=2, max_conf=1.00); refrigerator (count=2, max_conf=1.00)"
57727d5eedc2cb3880e755a8.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=0.94); gravel (count=1, max_conf=0.84)"
57728415edc2cb3880fca3b5.jpg,"background (count=6, max_conf=0.92); urban area (count=142, max_conf=1.00); grass (count=2, max_conf=0.70)"
57728705edc2cb388006126b.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.98); leaves (count=1, max_conf=1.00)"
57728108edc2cb3880f322ce.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.98)"
598e31f9edc2c91aa0736f91.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=0.63); house (count=1, max_conf=0.82)"
577278cdedc2cb3880d936cc.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.72)"
5772853eedc2cb38800069d2.jpg,"urban area (count=150, max_conf=1.00)"
57727162edc2cb3880c17d8a.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=1.00)"
57727dbdedc2cb3880e88da3.jpg,"urban area (count=149, max_conf=1.00); hill (count=1, max_conf=0.53)"
5772873bedc2cb388006bc6d.jpg,"urban area (count=150, max_conf=1.00)"
57727018edc2cb3880bcefba.jpg,"urban area (count=137, max_conf=1.00); background (count=10, max_conf=0.93); refrigerator (count=2, max_conf=0.92); food (count=1, max_conf=0.59)"
577278bbedc2cb3880d8c4f4.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.75)"
577280e0edc2cb3880f28f46.jpg,"urban area (count=150, max_conf=1.00)"
57728123edc2cb3880f39ead.jpg,"urban area (count=148, max_conf=1.00); desk (count=2, max_conf=0.77)"
57727f73edc2cb3880ee0683.jpg,"urban area (count=150, max_conf=1.00)"
5772840bedc2cb3880fc9401.jpg,"urban area (count=148, max_conf=1.00); pavement (count=1, max_conf=0.83); food (count=1, max_conf=0.99)"
57727752edc2cb3880d45d1b.jpg,"urban area (count=137, max_conf=1.00); background (count=13, max_conf=1.00)"
577286cdedc2cb3880056d63.jpg,"urban area (count=149, max_conf=1.00); grass (count=1, max_conf=0.51)"
577287c4edc2cb3880081dab.jpg,"urban area (count=150, max_conf=1.00)"
57728285edc2cb3880f803f2.jpg,"urban area (count=146, max_conf=1.00); blanket (count=1, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=1.00); gravel (count=1, max_conf=1.00)"
57727fbfedc2cb3880eed684.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.79)"
57728459edc2cb3880fdb63d.jpg,"urban area (count=145, max_conf=1.00); background (count=2, max_conf=0.91); road (count=3, max_conf=0.93)"
57727274edc2cb3880c54ea5.jpg,"urban area (count=138, max_conf=1.00); background (count=10, max_conf=1.00); refrigerator (count=1, max_conf=1.00); curtain (count=1, max_conf=1.00)"
577281bfedc2cb3880f58b5c.jpg,"urban area (count=150, max_conf=1.00)"
57727c88edc2cb3880e4bee5.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
5772816dedc2cb3880f46297.jpg,"urban area (count=150, max_conf=1.00)"
57728412edc2cb3880fca006.jpg,"urban area (count=148, max_conf=1.00); curtain (count=1, max_conf=0.79)"
57728985edc2cb38800de916.jpg,"urban area (count=150, max_conf=1.00)"
57728095edc2cb3880f1c3f4.jpg,"urban area (count=150, max_conf=1.00)"
5772850cedc2cb3880ffc52b.jpg,"urban area (count=150, max_conf=1.00)"
5772848cedc2cb3880fe5b1f.jpg,"background (count=12, max_conf=1.00); urban area (count=101, max_conf=0.99); shower curtain (count=21, max_conf=0.96); curtain (count=2, max_conf=0.99); refrigerator (count=3, max_conf=1.00); toilet (count=3, max_conf=0.99); desk (count=2, max_conf=0.74)"
577284eaedc2cb3880ff3bc2.jpg,"urban area (count=150, max_conf=1.00)"
5772838fedc2cb3880fb2c20.jpg,"urban area (count=148, max_conf=1.00); door (count=2, max_conf=0.96)"
57727d5fedc2cb3880e75698.jpg,"urban area (count=150, max_conf=1.00)"
57728a95edc2cb38801197f6.jpg,"urban area (count=144, max_conf=1.00); bush (count=2, max_conf=0.96); blanket (count=1, max_conf=1.00); background (count=1, max_conf=0.98); cage (count=2, max_conf=0.77)"
57727659edc2cb3880d14378.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.78)"
57727228edc2cb3880c4257a.jpg,"urban area (count=150, max_conf=1.00)"
577289dfedc2cb38800f2814.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=1.00)"
57728227edc2cb3880f6c4b3.jpg,"urban area (count=148, max_conf=1.00); blinds (count=2, max_conf=0.75)"
577282e6edc2cb3880f940ee.jpg,"urban area (count=144, max_conf=1.00); background (count=6, max_conf=1.00)"
57728a95edc2cb388011987e.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57726e38edc2cb3880b62a41.jpg,"urban area (count=150, max_conf=1.00)"
57726e74edc2cb3880b73bcb.jpg,"urban area (count=123, max_conf=1.00); background (count=27, max_conf=1.00)"
577283a9edc2cb3880fb5499.jpg,"urban area (count=150, max_conf=1.00)"
577287dbedc2cb388008991a.jpg,"urban area (count=150, max_conf=1.00)"
57727c88edc2cb3880e4bef5.jpg,"urban area (count=147, max_conf=1.00); background (count=3, max_conf=1.00)"
577286e4edc2cb3880058c60.jpg,"urban area (count=150, max_conf=1.00)"
57727d88edc2cb3880e7e877.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=0.87); pavement (count=1, max_conf=0.93)"
577286d9edc2cb3880057bcb.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=0.99)"
5772864aedc2cb388003a8b9.jpg,"urban area (count=149, max_conf=1.00)"
57728347edc2cb3880fa8656.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.87)"
57728069edc2cb3880f12bf5.jpg,"urban area (count=149, max_conf=1.00)"
577280caedc2cb3880f26df5.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.96); gravel (count=1, max_conf=0.98)"
577289e5edc2cb38800f30cf.jpg,"urban area (count=138, max_conf=1.00); background (count=10, max_conf=1.00); door (count=1, max_conf=0.95); snow (count=1, max_conf=0.66)"
57727c4bedc2cb3880e41335.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=0.97)"
57726f2cedc2cb3880b9d354.jpg,"background (count=15, max_conf=0.99); urban area (count=135, max_conf=1.00)"
5772798eedc2cb3880dbc4fc.jpg,"urban area (count=145, max_conf=1.00); background (count=3, max_conf=0.99); food (count=1, max_conf=0.95); shelves (count=1, max_conf=1.00)"
5772787bedc2cb3880d80b1e.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
577278ccedc2cb3880d9365c.jpg,"urban area (count=140, max_conf=1.00); food (count=1, max_conf=1.00); background (count=4, max_conf=0.95); blanket (count=2, max_conf=0.88); cage (count=1, max_conf=0.92); gravel (count=1, max_conf=1.00); road (count=1, max_conf=0.62)"
57727c71edc2cb3880e49d8e.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=1.00); dirt (count=1, max_conf=1.00)"
5772845cedc2cb3880fdba4f.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=0.98)"
57726e26edc2cb3880b60d35.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
5772870eedc2cb3880062051.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=0.94)"
593f90eeedc2c97ce0e50c32.jpg,"urban area (count=150, max_conf=1.00)"
57726ecfedc2cb3880b88945.jpg,"urban area (count=136, max_conf=1.00); background (count=11, max_conf=0.99); desk (count=1, max_conf=0.94); curtain (count=1, max_conf=1.00); guard rail (count=1, max_conf=0.77)"
577277ddedc2cb3880d61433.jpg,"urban area (count=144, max_conf=1.00); background (count=6, max_conf=0.98)"
57728a18edc2cb38800fd615.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.99); blanket (count=1, max_conf=0.61)"
577287dfedc2cb3880089e56.jpg,"urban area (count=146, max_conf=1.00); carpet (count=1, max_conf=0.73); bench (count=1, max_conf=0.95)"
57728192edc2cb3880f4f237.jpg,"urban area (count=147, max_conf=1.00); house (count=1, max_conf=0.93); gravel (count=1, max_conf=0.94)"
57728ab4edc2cb388011ca14.jpg,"urban area (count=150, max_conf=1.00)"
577280dcedc2cb3880f289e2.jpg,"urban area (count=149, max_conf=1.00); billboard (count=1, max_conf=1.00)"
57728a6dedc2cb38801101a5.jpg,"urban area (count=149, max_conf=1.00); banner (count=1, max_conf=0.53)"
57727f7bedc2cb3880ee1399.jpg,"urban area (count=150, max_conf=1.00)"
57728125edc2cb3880f3a11d.jpg,"urban area (count=149, max_conf=1.00)"
57727ee7edc2cb3880ec4fd6.jpg,"urban area (count=142, max_conf=1.00); background (count=7, max_conf=0.99); lake (count=1, max_conf=0.83)"
577275f1edc2cb3880cff545.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=1.00)"
577280d9edc2cb3880f28410.jpg,"urban area (count=150, max_conf=1.00)"
57728204edc2cb3880f63d8a.jpg,"urban area (count=150, max_conf=1.00)"
5772840eedc2cb3880fc99ca.jpg,"urban area (count=149, max_conf=1.00); fence (count=1, max_conf=0.99)"
57727f6fedc2cb3880ee024a.jpg,"urban area (count=149, max_conf=1.00); carpet (count=1, max_conf=0.58)"
5772860bedc2cb388002f229.jpg,"urban area (count=146, max_conf=1.00); building (count=1, max_conf=0.82); gravel (count=3, max_conf=1.00)"
57726ff3edc2cb3880bc56a7.jpg,"urban area (count=130, max_conf=1.00); background (count=20, max_conf=0.98)"
577281c3edc2cb3880f59102.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
5772838eedc2cb3880fb2a2e.jpg,"urban area (count=149, max_conf=1.00); bench (count=1, max_conf=0.73)"
57728364edc2cb3880faa006.jpg,"urban area (count=150, max_conf=1.00)"
577287cbedc2cb3880082a11.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=0.99); fence (count=1, max_conf=0.73); carpet (count=1, max_conf=0.84)"
5772881aedc2cb3880095479.jpg,"urban area (count=149, max_conf=1.00); field (count=1, max_conf=0.50)"
577287c4edc2cb3880081deb.jpg,"urban area (count=150, max_conf=1.00)"
57728649edc2cb388003a707.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.81)"
577281c3edc2cb3880f59072.jpg,"desk (count=1, max_conf=0.75); urban area (count=146, max_conf=1.00); background (count=2, max_conf=1.00); flooring (count=1, max_conf=0.67)"
5772837fedc2cb3880fabe24.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.99); gravel (count=1, max_conf=1.00)"
594cd7dfedc2c97b8c2deea2.jpg,"urban area (count=137, max_conf=1.00); background (count=10, max_conf=0.95); grass (count=3, max_conf=1.00)"
5772845eedc2cb3880fdbf29.jpg,"urban area (count=150, max_conf=1.00)"
57728284edc2cb3880f80130.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=0.99); shelves (count=1, max_conf=1.00)"
57727d75edc2cb3880e7cc7c.jpg,"urban area (count=132, max_conf=1.00); refrigerator (count=16, max_conf=0.93); background (count=1, max_conf=0.68)"
5772853fedc2cb3880006a44.jpg,"urban area (count=145, max_conf=1.00); pavement (count=1, max_conf=1.00); cage (count=1, max_conf=0.85); road marking (count=2, max_conf=1.00); bridge (count=1, max_conf=0.84)"
58666b64edc2cd757c151cdd.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.72); hill (count=1, max_conf=0.65)"
5772819dedc2cb3880f502d7.jpg,"urban area (count=148, max_conf=1.00); sidewalk (count=2, max_conf=0.97)"
57726ebfedc2cb3880b81217.jpg,"urban area (count=145, max_conf=1.00); background (count=3, max_conf=1.00); bush (count=1, max_conf=0.96); desk (count=1, max_conf=0.95)"
57728136edc2cb3880f3bc95.jpg,"urban area (count=149, max_conf=1.00); door (count=1, max_conf=1.00)"
57728393edc2cb3880fb3148.jpg,"urban area (count=133, max_conf=1.00); door (count=15, max_conf=0.97); curtain (count=2, max_conf=0.93)"
57726e37edc2cb3880b6291e.jpg,"urban area (count=146, max_conf=1.00); background (count=4, max_conf=1.00)"
5954fa6eedc2c93644c45189.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=0.79)"
577278bbedc2cb3880d8c504.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.98)"
577280f0edc2cb3880f2feae.jpg,"urban area (count=150, max_conf=1.00)"
577288a1edc2cb38800b2847.jpg,"urban area (count=150, max_conf=1.00)"
57728347edc2cb3880fa8716.jpg,"urban area (count=149, max_conf=1.00); grass (count=1, max_conf=0.85)"
587cf1fdedc2c9546c04aab5.jpg,"urban area (count=131, max_conf=1.00); background (count=19, max_conf=0.91)"
577284a6edc2cb3880fe7f65.jpg,"urban area (count=148, max_conf=1.00); desk (count=1, max_conf=0.53)"
5772842bedc2cb3880fd1b37.jpg,"urban area (count=141, max_conf=1.00); snow (count=8, max_conf=1.00)"
57728226edc2cb3880f6c441.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.70)"
5772857dedc2cb3880011e30.jpg,"urban area (count=147, max_conf=1.00); food (count=2, max_conf=0.75); background (count=1, max_conf=1.00)"
57728501edc2cb3880ffb46e.jpg,"urban area (count=149, max_conf=1.00); hill (count=1, max_conf=0.95)"
5772883eedc2cb388009e46f.jpg,"urban area (count=145, max_conf=1.00); background (count=2, max_conf=0.84)"
577284a2edc2cb3880fe78b5.jpg,"urban area (count=149, max_conf=1.00); banner (count=1, max_conf=0.90)"
57727f4bedc2cb3880ed8b25.jpg,"urban area (count=150, max_conf=1.00)"
5772820bedc2cb3880f648b2.jpg,"urban area (count=147, max_conf=1.00); food (count=1, max_conf=0.96); sidewalk (count=1, max_conf=0.77); background (count=1, max_conf=1.00)"
